species,acoustic_index,pearson_r,pearson_p,spearman_r,spearman_p,station
Bottlenose dolphin echolocation,NDSI,-0.03118109982864313,0.03933200348148092,0.006590307491989133,0.6632437576815451,14M
Bottlenose dolphin echolocation,rBA,-0.031181099834949093,0.03933200344167746,0.006590307491989133,0.6632437576815451,14M
Bottlenose dolphin echolocation,AnthroEnergy,0.051304927494457024,0.000693719042917057,-0.013232661425890831,0.38192998239762477,14M
Bottlenose dolphin echolocation,BioEnergy,-0.02889519859304171,0.056189856912621225,-0.02759156831746657,0.06824656783472322,14M
Bottlenose dolphin echolocation,BI,-0.0010991622187584565,0.9421054935106654,0.007118096878933242,0.638131867153925,14M
Bottlenose dolphin echolocation,ROU,0.03947832012385434,0.009069424979317503,-0.01079564165345063,0.4756541539000272,14M
Bottlenose dolphin echolocation,ADI,-0.00941311203222677,0.533970627033968,-0.005858819835961912,0.698677099005155,14M
Bottlenose dolphin echolocation,AEI,-0.01685315171657361,0.2654511036117367,0.003006686706761142,0.8425302452443219,14M
Bottlenose dolphin echolocation,LFC,-0.044715059156031974,0.0031176956482689235,-0.03915935672835237,0.009644336732476862,14M
Bottlenose dolphin echolocation,MFC,-0.0517312083038846,0.000625588030830289,-0.05893160135573821,9.734669389183326e-05,14M
Bottlenose dolphin echolocation,HFC,-0.01503089998267886,0.32062385897544016,-0.015754378203686966,0.29788168177538416,14M
Bottlenose dolphin echolocation,ACTspFract,-0.02106140953782059,0.16400649138119333,-0.02252785362547009,0.13658016663829523,14M
Bottlenose dolphin echolocation,ACTspCount,-0.020905028778818162,0.16716013647702088,-0.022176448455465483,0.14280610050039022,14M
Bottlenose dolphin echolocation,ACTspMean,-0.01754783576669338,0.2462489088088219,-0.026736813506502016,0.07725021561151733,14M
Bottlenose dolphin echolocation,EVNspFract,-0.053146534467168396,0.00044145004923593615,-0.0632208573953748,2.8983806794707983e-05,14M
Bottlenose dolphin echolocation,EVNspMean,-0.04835439756971973,0.0013899095142459364,-0.07029363547550854,3.3163098495689706e-06,14M
Bottlenose dolphin echolocation,EVNspCount,-0.037636570537702224,0.01286074991717309,-0.04670278815666923,0.002018966578765764,14M
Bottlenose dolphin echolocation,TFSD,-0.040059856090953666,0.008099470502535108,-0.07260894962569134,1.5571751190975004e-06,14M
Bottlenose dolphin echolocation,H_Havrda,-0.02088667518868914,0.16753322985265406,0.021455010521979838,0.15626752077012193,14M
Bottlenose dolphin echolocation,H_Renyi,-0.0182293762092667,0.22837700524096727,0.024419829367563105,0.10659123467187803,14M
Bottlenose dolphin echolocation,H_pairedShannon,-0.03185009351517541,0.035297300326257275,0.02057680821179765,0.17392696999525045,14M
Bottlenose dolphin echolocation,H_gamma,-0.009578353319604271,0.5268153965773313,0.007387647652172068,0.6254628593744791,14M
Bottlenose dolphin echolocation,H_GiniSimpson,-0.035081929948698756,0.02041431861001185,0.02428178767724776,0.10858601126563514,14M
Bottlenose dolphin echolocation,RAOQ,-0.014987166759518411,0.3220340265761336,-0.007880384299466333,0.6025895074774414,14M
Bottlenose dolphin echolocation,AGI,-0.06122916300925371,5.136480493371147e-05,-0.05212143261163162,0.0005687271289287622,14M
Bottlenose dolphin echolocation,nROI,-0.04451029246889008,0.003257429645280955,-0.032335784973530415,0.032594205560721436,14M
Bottlenose dolphin echolocation,aROI,-0.014923933364758057,0.3240801166929841,-0.006480692082400645,0.6685081848211438,14M
Red drum,File,-0.04017160882050562,0.007924083480038589,-0.04233215713660444,0.005138483827352414,14M
Red drum,Black drum,-0.0010547508844754886,0.9444408416372206,-0.0011233618805140627,0.9408331743249142,14M
Red drum,Bottlenose dolphin burst pulses,-0.005335095639054603,0.7244613855451008,-0.007349114642344381,0.6272672840674332,14M
Red drum,Bottlenose dolphin whistles,-0.0024012182202884564,0.8739419918095239,-0.0033762684922594745,0.8234754124030783,14M
Red drum,ZCR,0.015873575904360893,0.2942407698031181,0.015102413390548224,0.31832663126681077,14M
Red drum,MEANt,0.0075715417976381285,0.6168824719684934,0.016826639217600033,0.2662038324964892,14M
Red drum,VARt,-0.0053905254310868,0.7217169938354037,-0.019191626355092112,0.20474631965459655,14M
Red drum,SKEWt,0.026751549033137943,0.07708717855711586,0.025713345727269025,0.08927937303738798,14M
Red drum,KURTt,0.0007127162267722125,0.9624410644616852,0.013114963500889676,0.38617862964019,14M
Red drum,LEQt,-0.018176425347401028,0.22973152375796452,-0.018808575377330116,0.213930920216611,14M
Red drum,BGNt,-0.016120884834226745,0.2867821762570895,-0.014561812116360554,0.3359601721160478,14M
Red drum,SNRt,0.013928625383833305,0.35739729991242014,0.011617310525338187,0.44272246329288856,14M
Red drum,MED,-0.01597857618565803,0.2910583299179647,-0.015103385403627375,0.3182954816804355,14M
Red drum,Ht,-0.0058611544459870445,0.6985629085682403,-0.009633358770984916,0.5244444683775007,14M
Red drum,ACTtFraction,0.018616487622095734,0.2186469762646381,0.016289605249734995,0.2817675899372661,14M
Red drum,ACTtCount,0.018675086694888987,0.21720043001916894,0.016346853754184782,0.2800796841355199,14M
Red drum,ACTtMean,0.012148480027207097,0.42214633220418923,0.010250423485809117,0.49822637554378535,14M
Red drum,EVNtFraction,0.0045115523013802466,0.7656356276865999,0.0009408201640099455,0.9504339681235445,14M
Red drum,EVNtMean,-0.013746544584714214,0.36371781222797955,-0.0061842434194251065,0.6828267645306814,14M
Red drum,EVNtCount,0.018171443283115114,0.22985926172467397,0.015244307216117282,0.3138005573355073,14M
Red drum,MEANf,-0.01994168562474076,0.18759850432440037,-0.019846116755692242,0.18972252433538192,14M
Red drum,VARf,-0.011863146477020883,0.43312896904765447,-0.017811244692806493,0.2392287649472355,14M
Red drum,SKEWf,-0.010691889533336508,0.4799058648389216,-0.019470772787683215,0.1982360080595849,14M
Red drum,KURTf,-0.006759958516047139,0.6551287895558077,-0.0174072501685278,0.2500541894269927,14M
Red drum,NBPEAKS,-0.030846204251562405,0.041494627194298084,-0.036912568296943074,0.014698810272384672,14M
Red drum,LEQf,-0.014430831483661715,0.3403253791609459,-0.01867318999679674,0.2172471428990014,14M
Red drum,ENRf,-0.014430831477864108,0.3403253793549635,-0.01867318999679674,0.2172471428990014,14M
Red drum,BGNf,-0.015661704169882978,0.300733130315196,-0.01146564233747237,0.4487012438925353,14M
Red drum,SNRf,0.013916021376799419,0.35783257882474,0.00859459205832083,0.5701220363985817,14M
Red drum,Hf,0.010400339507998381,0.4919635752899338,0.016558117331056364,0.27391034127160147,14M
Red drum,EAS,-0.0035003956344614737,0.8170983658635238,0.006417301820103148,0.6715600615598321,14M
Red drum,ECU,0.002215780997509678,0.8836047524802206,0.008053032271235662,0.5946650362159056,14M
Red drum,ECV,-0.007275994454894486,0.6306974852907626,0.000439958214078938,0.9768096474550279,14M
Red drum,EPS,-0.027317300259038946,0.07103656571413225,-0.018264593498830396,0.22747927765271792,14M
Red drum,EPS_KURT,-0.022934705599656637,0.1296358078774041,-0.019753171969924814,0.19180516334551684,14M
Red drum,EPS_SKEW,-0.020835304204559077,0.16858082785762799,-0.018705426048203574,0.21645419797927803,14M
Red drum,ACI,0.0033860040860939694,0.8229748179346896,-0.0002557831770448534,0.9865163220623421,14M
Red drum,NDSI,0.011487633193470473,0.44783153183735525,0.012131156821870904,0.42280842334509916,14M
Red drum,rBA,0.011487633199632015,0.44783153159380873,0.012131156821870904,0.42280842334509916,14M
Red drum,AnthroEnergy,-0.010615321065366019,0.4830568420922454,-0.015182118463038585,0.31577899404761484,14M
Red drum,BioEnergy,-0.020942825419450854,0.16639376965585717,-0.02239977061126746,0.13882473803179202,14M
Red drum,BI,0.01040929744394513,0.4915906955938221,0.010771780648111936,0.4766301338608534,14M
Red drum,ROU,-0.013468477291405604,0.3735041938601637,-0.019928910187552936,0.18788141826118354,14M
Red drum,ADI,0.01252058749862991,0.4080716821712284,0.002076679737370587,0.8908645004008386,14M
Red drum,AEI,-0.007449800646957844,0.6225570824872948,-0.00025765573165321726,0.9864176193477523,14M
Red drum,LFC,-0.005445236823413569,0.719011677848247,-0.009717138524345099,0.5208437965039999,14M
Red drum,MFC,0.0016309546632365763,0.9141857599600567,-0.01225995888249866,0.41790017771235144,14M
Red drum,HFC,-0.0028322152106814,0.8515584698792624,-0.011558922240513055,0.44501872868564907,14M
Red drum,ACTspFract,-0.0023709310321105292,0.8755189520169996,-0.012083624270955747,0.4246282323411227,14M
Red drum,ACTspCount,-0.0023208628701762747,0.8781269272846877,-0.011955251044455675,0.42956587791713885,14M
Red drum,ACTspMean,-0.0038547149195417227,0.7989630014195485,-0.0050228736158698046,0.7399851205114568,14M
Red drum,EVNspFract,-0.007902348708665682,0.6015787143237962,-0.020629339321194727,0.172830411264832,14M
Red drum,EVNspMean,-0.011562320689770202,0.44488489036293777,-0.007807604527648429,0.6059442531438711,14M
Red drum,EVNspCount,-0.0033762848667906343,0.8234745703807642,-0.016468836663280903,0.2765061059952766,14M
Red drum,TFSD,-0.014385088847457192,0.3418583709638018,-0.01899354454269684,0.2094593882603282,14M
Red drum,H_Havrda,0.005629013086541897,0.7099503967953873,0.016931312382081964,0.2632405409781513,14M
Red drum,H_Renyi,0.010815310412067139,0.4748504727354883,0.01648360744611813,0.2760755037642184,14M
Red drum,H_pairedShannon,0.010321707879304889,0.49524316639682897,0.016651861798339457,0.2712027647568731,14M
Red drum,H_gamma,0.0077238476074794424,0.6098152903320776,0.002692379345590978,0.8588085602484398,14M
Red drum,H_GiniSimpson,0.008312142412392731,0.5828621766763782,0.019834570124020366,0.18998034301483815,14M
Red drum,RAOQ,0.0037488643985176956,0.8043699526683771,-0.006448969275623813,0.6700347750104532,14M
Red drum,AGI,-0.004359589833821188,0.7733100834401261,-0.0028403373658867056,0.8511377382826038,14M
Red drum,nROI,0.018362468581116585,0.2249975462882247,0.018833334458233607,0.2133284237096058,14M
Red drum,aROI,0.02764180367155318,0.06774543704009896,0.024055037817502796,0.1119266238374529,14M
Silver perch,File,0.04218221573518691,0.0052985217227166795,0.03704963238480677,0.014334039624946256,14M
Silver perch,Black drum,-0.0032797735036866685,0.8284409396121996,-0.0035035512957876983,0.81693639913666,14M
Silver perch,Bottlenose dolphin burst pulses,-0.007699992266925743,0.6109198313961338,-0.01241081805327084,0.41219427950275145,14M
Silver perch,Bottlenose dolphin whistles,-0.007466646400953797,0.6217705186284633,-0.010529937018665628,0.48658380566349657,14M
Silver perch,ZCR,-0.08310095573124388,3.7945608880343956e-08,-0.08031888884577358,1.0641568151660048e-07,14M
Silver perch,MEANt,0.010825687191890646,0.4744267697265407,0.020196339772125503,0.18202456634397352,14M
Silver perch,VARt,-0.006390121867117791,0.6728702836926538,0.047526715994300174,0.0016782248286621253,14M
Silver perch,SKEWt,-0.0036361297429533916,0.8101388520964884,0.014151763818261246,0.34974646474229487,14M
Silver perch,KURTt,-0.03450710381005621,0.022570342792132294,-0.02127069189787581,0.15985639906051874,14M
Silver perch,LEQt,0.04345350265249631,0.0040734955547596695,0.051745697985164506,0.0006233854424702348,14M
Silver perch,BGNt,0.042917431484332656,0.004554750965938294,0.047917967078222976,0.0015356951518856387,14M
Silver perch,SNRt,-0.010779728130152828,0.47630493851871314,-0.01664309873781212,0.27145508463574153,14M
Silver perch,MED,-0.001959914834915493,0.8969656000569515,0.04575893539250864,0.0024866133700842223,14M
Silver perch,Ht,-0.002996590705510678,0.843052122552647,-0.014134610214445889,0.35033090372649944,14M
Silver perch,ACTtFraction,-0.031718938574412915,0.03605922755971567,-0.05185452910512418,0.000607071033410944,14M
Silver perch,ACTtCount,-0.031627716727744073,0.03659739608282936,-0.051707481949716465,0.0006292103289205659,14M
Silver perch,ACTtMean,-0.0073170199693345355,0.6287719178682362,-0.010912778298711416,0.4708788753508344,14M
Silver perch,EVNtFraction,0.003204448146919718,0.8323218799293564,0.0011326770564837325,0.9403434605464005,14M
Silver perch,EVNtMean,0.0030361794499087586,0.8410061182744578,0.03756832264444577,0.013024885793542225,14M
Silver perch,EVNtCount,-0.025411915131021926,0.0930964236705569,-0.030816309994216397,0.04169247483068232,14M
Silver perch,MEANf,0.04193026862748759,0.005577593524394548,0.05580556047676383,0.00022420403531804125,14M
Silver perch,VARf,-0.027249407404600808,0.071741454683722,0.07316687889043194,1.2933969785031397e-06,14M
Silver perch,SKEWf,-0.0014854825810416451,0.9218141724426531,0.03717602559635331,0.014004765929953037,14M
Silver perch,KURTf,-0.007880245257048977,0.6025959085874271,0.03620369240290599,0.01671888323730637,14M
Silver perch,NBPEAKS,0.0674737988594858,8.07404916734528e-06,0.09674415772946962,1.4830730147329154e-10,14M
Silver perch,LEQf,0.05176352899807791,0.0006206848350209219,0.06872275024424934,5.4669892527059764e-06,14M
Silver perch,ENRf,0.05176352896741253,0.0006206848396560067,0.06872275024424934,5.4669892527059764e-06,14M
Silver perch,BGNf,0.06426295754308084,2.1341645669480177e-05,0.08276928308004344,4.298499765365506e-08,14M
Silver perch,SNRf,-0.06661123539799405,1.0528393732587564e-05,-0.057274100933333065,0.00015228131222678229,14M
Silver perch,Hf,0.0009481938560204797,0.9500459994381767,-0.0684512704004384,5.953921281106777e-06,14M
Silver perch,EAS,-0.04509958392178185,0.0028699606055922417,-0.03303930404681436,0.02899410258234184,14M
Silver perch,ECU,-0.04641287878646365,0.002153222049643901,-0.033715461483705064,0.025861909379156275,14M
Silver perch,ECV,-0.04660301181635249,0.0020642805581388333,-0.038483695111162064,0.01097058935841424,14M
Silver perch,EPS,-0.0008953162493700838,0.9528284245939734,0.030660842009466723,0.04273431828343295,14M
Silver perch,EPS_KURT,0.008009510918898009,0.5966581584634615,0.01962081742461341,0.19479980701351038,14M
Silver perch,EPS_SKEW,0.01875312503019218,0.215284718408245,0.023134634983211867,0.12632529423510502,14M
Silver perch,ACI,0.11764482855336794,6.1848210078743835e-15,0.11226893487897004,9.965332868912867e-14,14M
Silver perch,NDSI,-0.05147223237896702,0.0006661964525470263,-0.11298554443263377,6.931353080931027e-14,14M
Silver perch,rBA,-0.05147223238042269,0.0006661964523120385,-0.11298554443263377,6.931353080931027e-14,14M
Silver perch,AnthroEnergy,-0.03050460539792811,0.04380339624510883,0.10506210096717021,3.380404589949898e-12,14M
Silver perch,BioEnergy,0.038336523582795046,0.011280105927569848,0.04647667277294156,0.0021229959974357615,14M
Silver perch,BI,-0.13152156100338824,2.596291594083354e-18,-0.13385001534064908,6.465540339491604e-19,14M
Silver perch,ROU,-0.012855491018008479,0.3956463995169848,0.06432225644928227,2.0970262445560697e-05,14M
Silver perch,ADI,-0.08993624993755603,2.6113800814832826e-09,-0.10531216044505196,3.0029159999481716e-12,14M
Silver perch,AEI,0.10810651293799753,7.846563937778033e-13,0.10293107202608788,9.169391203278105e-12,14M
Silver perch,LFC,0.06089874685771281,5.6388410300764924e-05,0.06186033319878743,4.292393714372116e-05,14M
Silver perch,MFC,0.04918020113324822,0.0011483885204675419,0.03737636007485865,0.013496528404360098,14M
Silver perch,HFC,0.04044384219961959,0.007510983988770737,0.02121772627609607,0.1608991331667048,14M
Silver perch,ACTspFract,0.042760095301311835,0.004705463154492396,0.023043848839755805,0.1278203194677713,14M
Silver perch,ACTspCount,0.042814121115276785,0.004653210538254601,0.023158057596114306,0.125941798828836,14M
Silver perch,ACTspMean,0.058905642226495504,9.80399862296303e-05,0.06405271054420775,2.2709479421968042e-05,14M
Silver perch,EVNspFract,0.08198304342796256,5.765895483914952e-08,0.10068708157626895,2.56599040315456e-11,14M
Silver perch,EVNspMean,0.05178086174514847,0.0006180701262468085,0.1376132833611023,6.488298450589742e-20,14M
Silver perch,EVNspCount,0.0662776060632047,1.1656795022902005e-05,0.06821780610506435,6.40560398583849e-06,14M
Silver perch,TFSD,0.11439787170083432,3.366284245392608e-14,0.11940556926530119,2.419494653030935e-15,14M
Silver perch,H_Havrda,0.01584772290253547,0.2950279096887075,-0.05468931490296063,0.0002990345434622943,14M
Silver perch,H_Renyi,-0.021105567654005026,0.1631241441580125,-0.058614167180838506,0.00010615114410913427,14M
Silver perch,H_pairedShannon,0.0015860933757880576,0.9165374321338522,-0.06839822187169589,6.053797227347567e-06,14M
Silver perch,H_gamma,-0.02761928632245438,0.06796968700585733,-0.07703359985854744,3.4447012916611603e-07,14M
Silver perch,H_GiniSimpson,0.01607328636671778,0.2882076914115041,-0.05844027537692294,0.00011128743870403414,14M
Silver perch,RAOQ,-0.00823652606704959,0.5862953130163242,-0.048386512098627654,0.0013797027171368577,14M
Silver perch,AGI,0.12326785180642862,2.9405094972621793e-16,0.12862446594720311,1.4145083119302298e-17,14M
Silver perch,nROI,0.11728076775937518,7.496379054045195e-15,0.10947727176029855,4.0109699223644725e-13,14M
Silver perch,aROI,0.048269143690534914,0.0014173439353989139,0.05481392752342179,0.00028964774512071505,14M
Oyster toadfish grunt,File,0.046271790448187355,0.002221476373530945,0.040456016868959284,0.007492968984789648,14M
Oyster toadfish grunt,Black drum,-0.008320741950738878,0.5824723345618981,-0.00894997547151094,0.5542832536284898,14M
Oyster toadfish grunt,Bottlenose dolphin burst pulses,-0.02746198974002346,0.06955327763519559,-0.02995381619610876,0.04775404611740338,14M
Oyster toadfish grunt,Bottlenose dolphin whistles,0.0023236450575663935,0.8779819723580535,0.0038301284347176173,0.8002180552146773,14M
Oyster toadfish grunt,ZCR,0.1832372255910115,2.7369311092655688e-34,0.19814909846361448,6.428015291130074e-40,14M
Oyster toadfish grunt,MEANt,0.0007766246029700941,0.9590760337914545,0.0018341453760789504,0.9035440073034852,14M
Oyster toadfish grunt,VARt,-0.04324450134886554,0.004255352164883237,-0.03422401054348933,0.023703024575881842,14M
Oyster toadfish grunt,SKEWt,-0.011599185737087452,0.4434345400623329,0.05807409664725525,0.00012287959480249936,14M
Oyster toadfish grunt,KURTt,-0.06632054214374826,1.1505359838848569e-05,0.036149609743080104,0.016882562005050814,14M
Oyster toadfish grunt,LEQt,-0.015838501519438636,0.29530901173890867,-0.025051292480470968,0.09783385082999689,14M
Oyster toadfish grunt,BGNt,0.010292381006372506,0.49646932244138825,0.009792425001190253,0.5176190396980949,14M
Oyster toadfish grunt,SNRt,0.07286895639876836,1.4283860820659894e-06,0.06582300777400532,1.33812964372379e-05,14M
Oyster toadfish grunt,MED,-0.08318558044379366,3.6754529910320046e-08,0.0016254215045087789,0.9144757733281594,14M
Oyster toadfish grunt,Ht,0.07928657180185654,1.546981404046589e-07,0.07410522811262661,9.437544112279509e-07,14M
Oyster toadfish grunt,ACTtFraction,0.273917249452203,5.000515299497312e-76,0.30813296917948313,1.0296405315092467e-96,14M
Oyster toadfish grunt,ACTtCount,0.2738282192699257,5.612253565163376e-76,0.3079134682864387,1.4276836081199982e-96,14M
Oyster toadfish grunt,ACTtMean,0.04813053481258049,0.0014630151089589814,0.045396835877210925,0.0026909127192030345,14M
Oyster toadfish grunt,EVNtFraction,0.05139730226030125,0.0006783949423255052,0.04041637618069153,0.007551768456974533,14M
Oyster toadfish grunt,EVNtMean,-0.14357471740294492,1.4887775061833932e-21,-0.24546100351476233,5.958893093703253e-61,14M
Oyster toadfish grunt,EVNtCount,0.2851297091566226,1.7179867633958924e-82,0.2966929073335059,1.7763863180785532e-89,14M
Oyster toadfish grunt,MEANf,0.018299682100161974,0.2265873339646469,0.04055283870526835,0.007351073910571438,14M
Oyster toadfish grunt,VARf,-0.09262470463613559,8.61933268505101e-10,0.010721028683863099,0.4787096685853174,14M
Oyster toadfish grunt,SKEWf,-0.14814810559757313,7.36403335723409e-23,-0.1268062062469328,4.0201852928267875e-17,14M
Oyster toadfish grunt,KURTf,-0.14447633362028361,8.293330574005201e-22,-0.1483199602010611,6.564984040014865e-23,14M
Oyster toadfish grunt,NBPEAKS,-0.1575696839522947,1.1083825686068993e-25,-0.1745942091949509,3.069747443201391e-31,14M
Oyster toadfish grunt,LEQf,0.026578221325493284,0.0790227527032434,0.024098224781900796,0.11128419615734635,14M
Oyster toadfish grunt,ENRf,0.02657822133461009,0.07902275260040462,0.024098224781900796,0.11128419615734635,14M
Oyster toadfish grunt,BGNf,-0.031237447563502233,0.03897770068153763,0.0031944125610152497,0.832839247797035,14M
Oyster toadfish grunt,SNRf,0.09844286778901506,7.023607585057891e-11,0.0570062941953263,0.00016352156863274947,14M
Oyster toadfish grunt,Hf,0.13675378496946433,1.103184766979361e-19,0.11491637732051843,2.5764558669450006e-14,14M
Oyster toadfish grunt,EAS,-0.13992900193218766,1.5266887286209395e-20,-0.11753687996120303,6.548172232891384e-15,14M
Oyster toadfish grunt,ECU,-0.10369025066851559,6.4409978192851296e-12,-0.11249453150653844,8.891227722052667e-14,14M
Oyster toadfish grunt,ECV,-0.09362631548464576,5.65733885890125e-10,-0.10411018338029229,5.292153785388532e-12,14M
Oyster toadfish grunt,EPS,0.07939090929447061,1.489888988095527e-07,0.10780734353185685,9.074067596216387e-13,14M
Oyster toadfish grunt,EPS_KURT,0.07142483750398065,2.29874904773961e-06,0.08395507149407076,2.7463011398561056e-08,14M
Oyster toadfish grunt,EPS_SKEW,0.07791126201681009,2.5283982071881097e-07,0.08563426008184134,1.4410738931560352e-08,14M
Oyster toadfish grunt,ACI,-0.02529347379228691,0.09463163565280225,-0.035768844537117706,0.018075247143500214,14M
Oyster toadfish grunt,NDSI,0.1781201799938546,1.8264988824474934e-32,0.22031805737799215,3.659210000023563e-49,14M
Oyster toadfish grunt,rBA,0.17812017999452806,1.8264988814525083e-32,0.22031805737799215,3.659210000023563e-49,14M
Oyster toadfish grunt,AnthroEnergy,-0.09992371182423515,3.623154630969615e-11,-0.07355088307032327,1.1374100780392829e-06,14M
Oyster toadfish grunt,BioEnergy,0.03924987876657848,0.009477963101843638,0.07922292305332722,1.5828419128666432e-07,14M
Oyster toadfish grunt,BI,0.21510558107577604,6.800347027583487e-47,0.21862577414647374,2.0257359664791283e-48,14M
Oyster toadfish grunt,ROU,-0.06946363442983114,4.324432792576856e-06,0.03800182527912814,0.012013034840026346,14M
Oyster toadfish grunt,ADI,0.13644741723074663,1.3318693914402485e-19,0.14297373850464593,2.1943225057820178e-21,14M
Oyster toadfish grunt,AEI,-0.13920281366767617,2.4096418692424406e-20,-0.1357972374670855,1.9836765777976012e-19,14M
Oyster toadfish grunt,LFC,0.12356898221051302,2.4879000479353873e-16,0.12794303993502143,2.095933425303339e-17,14M
Oyster toadfish grunt,MFC,0.1489718584864943,4.241078274411253e-23,0.13477775500690364,3.690307004744031e-19,14M
Oyster toadfish grunt,HFC,0.14784979860649516,8.985884289833947e-23,0.13147235141385666,2.672991173009508e-18,14M
Oyster toadfish grunt,ACTspFract,0.1490150459591652,4.119788745309257e-23,0.13446575212917933,4.458173768759815e-19,14M
Oyster toadfish grunt,ACTspCount,0.14897019218832352,4.2458281222564456e-23,0.13433835638856978,4.815285764159268e-19,14M
Oyster toadfish grunt,ACTspMean,-0.11742259140433187,6.955757595052678e-15,-0.12273677962201435,3.944651205196526e-16,14M
Oyster toadfish grunt,EVNspFract,0.09455518927609297,3.8134972382323456e-10,0.0772520741456494,3.1904636182589706e-07,14M
Oyster toadfish grunt,EVNspMean,-0.09184844617410853,1.1909149501290798e-09,-0.15010740818426418,1.971953204257028e-23,14M
Oyster toadfish grunt,EVNspCount,0.14092918814131764,8.110475215155723e-21,0.12508552733083111,1.0655100152818531e-16,14M
Oyster toadfish grunt,TFSD,-0.27639077667759315,1.9902911703530507e-77,-0.2759093354175237,3.737411986324125e-77,14M
Oyster toadfish grunt,H_Havrda,0.09483150850797181,3.388844630202012e-10,0.14224823245305612,3.4971863643218626e-21,14M
Oyster toadfish grunt,H_Renyi,0.1623760706876764,3.4327893221055984e-27,0.1384847038419287,3.775010161741674e-20,14M
Oyster toadfish grunt,H_pairedShannon,0.13662014805024203,1.197727352896615e-19,0.1151891886867094,2.2372385037661526e-14,14M
Oyster toadfish grunt,H_gamma,0.13225197277698292,1.6831278468879563e-18,0.105395174889239,2.8869840966628907e-12,14M
Oyster toadfish grunt,H_GiniSimpson,0.13115528218981287,3.2236776621301713e-18,0.12831714079627132,1.6894187226787072e-17,14M
Oyster toadfish grunt,RAOQ,0.10636131104489058,1.8216694766716904e-12,0.07044636442583993,3.157216221747307e-06,14M
Oyster toadfish grunt,AGI,0.006324946997344524,0.6760161091141427,0.023197639062829036,0.12529579782797517,14M
Oyster toadfish grunt,nROI,-0.04467626352031219,0.0031437430149026274,-0.037814745650100116,0.012440831644668289,14M
Oyster toadfish grunt,aROI,-0.026818311346956943,0.07635201452917936,-0.02377237343134718,0.116203882707844,14M
Vessel,File,-0.005303307960387032,0.7260368305677503,-0.005711454299489323,0.7058987396362231,14M
Vessel,Black drum,-0.008930186441623564,0.5551595259602121,-0.009413458382589066,0.5339555783161258,14M
Vessel,Bottlenose dolphin burst pulses,-0.030989338914328802,0.04055830442085548,-0.0300855485813029,0.04678290656796592,14M
Vessel,Bottlenose dolphin whistles,0.014005063351141777,0.3547646616070825,0.000832514880755353,0.9561337832657134,14M
Vessel,ZCR,-0.05944766478348618,8.44881274187966e-05,-0.047617946754648,0.0016439428600871057,14M
Vessel,MEANt,0.012381838809592458,0.4132867544663812,0.03732865922189879,0.013616042001158315,14M
Vessel,VARt,0.05732915483485986,0.00015006257368316143,0.16232687773186275,3.559016813787259e-27,14M
Vessel,SKEWt,-0.07263319411770601,1.544709516387359e-06,-0.07545543370215799,5.957045180629086e-07,14M
Vessel,KURTt,-0.131835338194198,2.155848288368674e-18,-0.14477079590801809,6.845247653413744e-22,14M
Vessel,LEQt,0.14466646214159515,7.327198067082338e-22,0.15663217449622865,2.155614961169255e-25,14M
Vessel,BGNt,0.15465477471125036,8.650639557374048e-25,0.16364475394566333,1.3473565417332532e-27,14M
Vessel,SNRt,-0.12535080152578404,9.176462341503433e-17,-0.1384016356493212,3.9756198132534626e-20,14M
Vessel,MED,0.10447434378399525,4.46034907196272e-12,0.17080463993264058,5.9645766702056556e-30,14M
Vessel,Ht,0.16323477310115897,1.8242963669432174e-27,0.16686086457134197,1.2165573026255614e-28,14M
Vessel,ACTtFraction,0.07826647105061392,2.2288408484386167e-07,0.060468350470749346,6.363216258383389e-05,14M
Vessel,ACTtCount,0.07846175802567223,2.0790689771142946e-07,0.060733407363756285,5.907355119028855e-05,14M
Vessel,ACTtMean,-0.13324922723964502,9.277052486188402e-19,-0.14431311104722527,9.222531443990426e-22,14M
Vessel,EVNtFraction,0.05307465230686045,0.00044942615625511703,0.04087066898764252,0.006902068268485032,14M
Vessel,EVNtMean,0.2644444502956397,8.452322971920768e-71,0.1591058404661325,3.693950381455387e-26,14M
Vessel,EVNtCount,-0.14803866842690044,7.922273002647419e-23,-0.14040606628568633,1.1297225944133044e-20,14M
Vessel,MEANf,0.18584203605029687,3.0734491578398326e-35,0.1841454885813743,1.2815838612472303e-34,14M
Vessel,VARf,0.041933218960535056,0.00557425026465583,0.2070105176717831,1.736654028576105e-43,14M
Vessel,SKEWf,0.06568373800801097,1.395656752746898e-05,0.1265368084130745,4.687115809496492e-17,14M
Vessel,KURTf,0.06252449091579426,3.54707516506824e-05,0.12274132491732877,3.934766619497509e-16,14M
Vessel,NBPEAKS,-0.07344376146151167,1.1790025456598623e-06,-0.04542573906176639,0.002674058990185078,14M
Vessel,LEQf,0.168096639068182,4.76671064693345e-29,0.1893130412784578,1.5853601226854907e-36,14M
Vessel,ENRf,0.16809663907076502,4.7667106375619936e-29,0.1893130412784578,1.5853601226854907e-36,14M
Vessel,BGNf,0.1606471826876621,1.2130160328843829e-26,0.19463726118221222,1.4996316775217758e-38,14M
Vessel,SNRf,-0.11710851850527601,8.20880147508661e-15,-0.14675376852878347,1.86055210782417e-22,14M
Vessel,Hf,-0.07080342408863952,2.813327308145737e-06,-0.16389946123633062,1.1156891633559585e-27,14M
